"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0033562:001",622.219522149826,-0.289687890688612,0.185564395546924,-1.56111785256433,0.118495946572102,0.917915127377743
"FBgn0053556:009",6.58905705921279,1.28792362697605,0.82518658469076,1.56076655979411,0.118578840212761,0.918098666977811
"FBgn0038947:005",19.8569521017962,-0.846578626765261,0.542477743540551,-1.56057762156279,0.118623442275399,0.918098666977811
"FBgn0010762:002",53.2308187495451,0.698284633517463,0.447502443312486,1.56040406919043,0.118664423835901,0.918098666977811
"FBgn0013576:032",13.4735505585388,-0.771515194309116,0.494439515654166,-1.56038336314679,0.118669313971308,0.918098666977811
"FBgn0261239:005",202.204592999123,-0.291578384599367,0.186868740450276,-1.56033793504887,0.118680043254822,0.918098666977811
"FBgn0050069:004",8.58186206569673,-1.01989890640152,0.653760500493512,-1.5600497516011,0.118748124616603,0.918098666977811
"FBgn0034948:001",151.806652556979,0.444287406393755,0.284810111964324,1.55994252918031,0.118773462991603,0.918098666977811
"FBgn0034083:008",316.276423505872,-0.300393327497306,0.192574506262015,-1.55988107319145,0.118787987936719,0.918098666977811
"FBgn0015240:002",10.0216097305508,-0.9996629928249,0.640897741427672,-1.5597854824672,0.118810583295224,0.918098666977811
"FBgn0000247:002",126.559020972138,-0.323767621278014,0.207572673752393,-1.55977959634623,0.118811974743408,0.918098666977811
"FBgn0035150:001",37.7297249698406,0.581503979011172,0.372832142160395,1.55969379582355,0.118832258988189,0.918098666977811
"FBgn0034063:005",124.595525211172,0.400980122483633,0.257103116461328,1.55960817590457,0.118852503242253,0.918098666977811
"FBgn0050410+FBgn0050409:004",486.223136572868,0.329077016426611,0.211015287074604,1.55949372668088,0.118879568213739,0.918098666977811
"FBgn0023535:005",31.8599795614374,0.580947398752159,0.372538085521797,1.55943089130995,0.118894429586986,0.918098666977811
"FBgn0037646:004",15.9832009616339,-0.891975334229145,0.571993824306889,-1.55941427393905,0.118898360052381,0.918098666977811
"FBgn0259143:001",47.3583926083097,-0.595035983626598,0.381599712694568,-1.55931978938062,0.118920710185932,0.918098666977811
"FBgn0086472:004",4703.99321513086,0.453486223224881,0.290830489840124,1.5592801960832,0.118930076880445,0.918098666977811
"FBgn0031782:001",172.970818144003,0.320157734426721,0.205374658255662,1.55889600569984,0.119020995882487,0.918446411951414
"FBgn0053967:004",162.757403260818,-0.427497003694056,0.274232418501545,-1.55888572922916,0.119023428566455,0.918446411951414
"FBgn0053970:004",1.48638978251776,-2.67927580644275,1.71879085924779,-1.55881432114161,0.119040333628072,NA
"FBgn0050273:003",34.1628533791195,-0.561530644736529,0.360307835288691,-1.55847469785555,0.119120761382577,0.918901308940345
"FBgn0031457:001",67.6916560915578,0.432523909251461,0.277546030331202,1.55838622060391,0.119141721078985,0.918901308940345
"FBgn0050096:002",8.21719666868555,0.968762418434179,0.621685616735323,1.55828346732786,0.11916606630179,0.918901308940345
"FBgn0031992:002",40.0174886718808,0.543967977430912,0.349093793443449,1.55822872720031,0.119179037412727,0.918901308940345
"FBgn0004872:004",64.5375810681289,0.415134479150849,0.266437192775591,1.55809507984307,0.119210710871206,0.918959193654847
"FBgn0035969:004",4.07072508293677,1.43867869800408,0.923517950438394,1.55782429277215,0.119274905674094,0.919267701270527
"FBgn0051314:005",222.031843574656,0.367464068010582,0.235929074857078,1.5575192173037,0.119347261587873,0.919638969888965
"FBgn0015657:001",1019.63268320982,-0.280412829716351,0.180056762468676,-1.55735794574855,0.119385524872229,0.919747438070555
"FBgn0259110:019",25.556512586683,-0.578334003064769,0.371403424332715,-1.55715851059757,0.119432856142437,0.919925708026826
"FBgn0027515:002",28.2574654285441,0.662076786617596,0.425275187306157,1.55681969317661,0.119513300240044,0.920337142011446
"FBgn0025836:015",2.91212920206844,-1.75441425588596,1.12693831833211,-1.55679705565654,0.119518676490554,NA
"FBgn0035903+FBgn0035901:013",20.3527463433974,-0.693591374575764,0.445544610410008,-1.55672711187662,0.119535288839486,0.920337142011446
"FBgn0058006:005",2.27718119843526,1.99329903288817,1.28080760366983,1.55628294770961,0.119640824503652,NA
"FBgn0032783:005",3.45922313594673,1.57586430630444,1.01262104534277,1.55622314344752,0.119655039874133,0.920337142011446
"FBgn0053522:015",20.1168603047356,-0.717995720722379,0.4613841375765,-1.55617773184353,0.119665835018241,0.920337142011446
"FBgn0031453:004",395.09204042492,0.351312508505785,0.225768987530708,1.55607070903838,0.119691279255851,0.920337142011446
"FBgn0004652:007",36.5878107723938,-0.582433772791044,0.374361971907829,-1.55580378483113,0.119754757868691,0.920337142011446
"FBgn0010803:002",6.48663078674083,1.09728667879765,0.705322028431969,1.55572438484174,0.119773645474668,0.920337142011446
"FBgn0005614:017",4.62549533366388,-1.45843448314452,0.937508785534681,-1.55564887033325,0.119791610970306,0.920337142011446
"FBgn0002641:004",135.483249851079,0.345637118542529,0.222185348708138,1.55562515958942,0.11979725237818,0.920337142011446
"FBgn0020887:007",16.3909390032598,-0.763704494300342,0.491021858379132,-1.55533706141176,0.119865815117352,0.920337142011446
"FBgn0011274+FBgn0260632:020",220.219998527133,-0.405158529984759,0.260514275687036,-1.55522582751468,0.119892295220532,0.920337142011446
"FBgn0051150:008",606.17287727175,-0.33543474212775,0.215683732141311,-1.55521577263871,0.11989468908853,0.920337142011446
"FBgn0034072:009",77.968216342764,-0.471619927642141,0.303252887998992,-1.55520341703624,0.11989763076547,0.920337142011446
"FBgn0034451:001",91.8613625059412,0.344455423293641,0.221490657233841,1.55516908747071,0.119905804398256,0.920337142011446
"FBgn0050011:001",1052.27834926456,-0.543634909069316,0.349566948717096,-1.55516678869225,0.119906351737143,0.920337142011446
"FBgn0039714:011",127.993757836592,-0.486391664339868,0.312786483525558,-1.55502775841695,0.119939458467664,0.920337142011446
"FBgn0039562:005",4011.27888446632,0.23055410320226,0.148272465312353,1.55493538680005,0.119961458513953,0.920337142011446
"FBgn0028523:001",26.5220318017546,0.76154055927509,0.489866442662372,1.55458813454581,0.120044191473121,0.920337142011446
"FBgn0032130:003",41.1185741587193,-0.531896241377778,0.342155885796303,-1.55454359681667,0.120054805833192,0.920337142011446
"FBgn0037755:006",87.1338153214181,-0.467543220640189,0.300777169222082,-1.5544504985183,0.120076995661928,0.920337142011446
"FBgn0037222+FBgn0085334:004",20.6930489051655,-0.643265208196969,0.413832755735629,-1.55440863315302,0.120086975250764,0.920337142011446
"FBgn0030077:001",95.433967564009,-0.369292383151299,0.237590084263058,-1.55432573836887,0.120106737077151,0.920337142011446
"FBgn0030685:010",38.6099555336585,-0.555407537450212,0.357335594477819,-1.55430230302648,0.120112324442444,0.920337142011446
"FBgn0032156:005",76.2606439833745,-0.431426275214127,0.277586849093288,-1.55420286163895,0.120136035144357,0.920337142011446
"FBgn0031220:004",367.930218062963,0.305880075327016,0.196816895879227,1.55413524819899,0.120152158916301,0.920337142011446
"FBgn0032005:004",704.380819437209,-0.281669811437851,0.181255457545268,-1.55399354729777,0.120185955816192,0.920337142011446
"FBgn0053113:015",4.33498968303571,-1.4921876714495,0.960308767207129,-1.55386238510478,0.120217245775528,0.920337142011446
"FBgn0033763:003",19.1845992462859,-0.654476664272062,0.421206542507219,-1.55381409884165,0.120228766518178,0.920337142011446
"FBgn0013746:002",9.25919445832328,1.00781447559286,0.648623711908744,1.55377371670103,0.120238402059826,0.920337142011446
"FBgn0015299:001",151.527537038973,-0.458715572833732,0.295247390510807,-1.55366512144311,0.120264316863412,0.920337142011446
"FBgn0020370:010",221.340738107999,-0.309067965261266,0.198932079252193,-1.55363562489814,0.120271356573884,0.920337142011446
"FBgn0086757:004",69.550935767251,-0.416938880733579,0.268371942209406,-1.55358595723933,0.120283211095851,0.920337142011446
"FBgn0011692:006",204.450246863996,0.300305379680274,0.193299110554483,1.55357869376037,0.120284944797036,0.920337142011446
"FBgn0033128:002",49.177544849884,-0.511919494774753,0.32954633081116,-1.55340675016679,0.120325991286317,0.92046599691104
"FBgn0086758:009",143.040960956955,-0.515410204909427,0.331956731837237,-1.55264272562528,0.12050851236655,0.921533485764053
"FBgn0027086:001",16.6274868031892,-0.806036135761419,0.519170489652096,-1.55254613239199,0.120531603359072,0.921533485764053
"FBgn0034496:002",29.0061956346569,0.70915947868173,0.456809356129141,1.55241890116027,0.120562023770726,0.921533485764053
"FBgn0002773:002",3.22856715873179,-1.79853844341035,1.15875671606833,-1.55212774042233,0.120631661596941,0.921533485764053
"FBgn0014870:008",3.01239119882974,-1.74727902488398,1.12573994756901,-1.55211603590789,0.120634461660417,NA
"FBgn0261359+FBgn0261360:035",3.97253304308028,1.39175245095681,0.896724566543926,1.55204006099752,0.120652638326215,0.921533485764053
"FBgn0011754:010",44.0926402278561,0.491805719474853,0.316881174353336,1.55201936649751,0.120657589766476,0.921533485764053
"FBgn0029881:002",53.7063797647099,-0.63840955878577,0.411356974706995,-1.55195997160496,0.12067180168464,0.921533485764053
"FBgn0024308:008",1256.06573303664,-0.396250440369297,0.255330406879607,-1.55191246202078,0.120683170647654,0.921533485764053
"FBgn0030703:005",34.8624873291493,-0.681079988080118,0.438865505991756,-1.55191050283389,0.120683639495753,0.921533485764053
"FBgn0032935:003",145.101575308084,-0.358909406317186,0.231288597700646,-1.55178166967711,0.120714473364473,0.921583446624258
"FBgn0050389:003",415.528011853446,0.281158011036146,0.181195795070852,1.55168066083546,0.12073865230184,0.921583446624258
"FBgn0026255:010",2.14236654077326,1.85422269325223,1.19499810847939,1.55165324538605,0.120745215514266,NA
"FBgn0037624:003",570.535491375142,0.281529299518723,0.181467281338775,1.55140528607549,0.120804589238893,0.921863919061557
"FBgn0003891:007",207.890488842391,-0.459178183337704,0.2960530934602,-1.55099944395424,0.120901817214839,0.921863919061557
"FBgn0037998:004",107.469411388224,0.381482897048339,0.245971290616569,1.55092448428467,0.120919782070219,0.921863919061557
"FBgn0039266:003",69.3391765947006,0.472069296846103,0.304391956680705,1.55085995699054,0.120935248372438,0.921863919061557
"FBgn0032681:007",2.41088324734614,2.00906762508627,1.29550274790453,1.55080151573274,0.120949257271439,NA
"FBgn0038815:001",9.36160385116847,1.00655155980642,0.649062419704764,1.55077775149,0.120954954138859,0.921863919061557
"FBgn0027579:007",282.116573895577,-0.280166365370379,0.180673175201928,-1.55068047626469,0.120978275566769,0.921863919061557
"FBgn0042174:002",1709.84509137137,0.229989849579245,0.148318050623056,1.55065313097834,0.120984832146261,0.921863919061557
"FBgn0032305+FBgn0011676:006",2.10300898542779,2.11921600243642,1.3666884902302,1.55062109440863,0.120992513908458,NA
"FBgn0052446:002",23.1666692856528,0.747401944351772,0.482010011158237,1.55059423466292,0.120998954660477,0.921863919061557
"FBgn0016983:007",113.625678570748,0.339439607450884,0.218917150568139,1.55053912665116,0.121012169960374,0.921863919061557
"FBgn0001301:005",48.9732016223706,0.548711084148612,0.353947002431235,1.55026340209002,0.121078307665653,0.921863919061557
"FBgn0020309:001",1699.48749478774,0.390078445070808,0.251625391251625,1.55023482777511,0.121085163367707,0.921863919061557
"FBgn0035515:007",24.9564966055969,0.574696428100391,0.370730208025222,1.55017426597536,0.121099694681694,0.921863919061557
"FBgn0259676:001",191.859357602825,-0.31085369749681,0.200528765954843,-1.55017010161431,0.121100693936574,0.921863919061557
"FBgn0032638:002",10.4710733079925,-1.03424805214036,0.667209630978254,-1.55010959692527,0.121115213003385,0.921863919061557
"FBgn0011837+FBgn0053963:002",17.1002024273381,0.819653612121519,0.52880941801743,1.54999813580193,0.12114196344586,0.921863919061557
"FBgn0024252:001",13.7961132246628,-0.9284532248948,0.599037114704633,-1.54990934969462,0.121163275237848,0.921863919061557
"FBgn0052668:002",1.82186570906158,2.1807296796517,1.40706643060097,1.54984130971008,0.121179609214886,NA
"FBgn0027948:003",55.8825972456698,0.474629913685373,0.306276305065233,1.54967885479839,0.121218615819832,0.921921091092799
"FBgn0033354:003",35.1430453698256,-0.518951819789693,0.334895556929782,-1.54959302699409,0.121239227664337,0.921921091092799
"FBgn0052626:007",53.8282759527972,-0.437617704288915,0.28241141071778,-1.54957515058142,0.121243521091727,0.921921091092799
"FBgn0026319:004",45.1559493430604,0.509468843417692,0.328868036847771,1.54915889151465,0.121343528813186,0.922408886663961
"FBgn0033452:001",63.7025676491719,0.662553906583607,0.427700756361635,1.54910623076709,0.121356185341463,0.922408886663961
"FBgn0038927:002",141.187852438645,-0.347875437768631,0.224607137870526,-1.54881737538173,0.121425627453469,0.922520111016004
"FBgn0001332:001",125.353125202572,-0.377101425175448,0.243524253611786,-1.54851691189907,0.121497893176014,0.922520111016004
"FBgn0028577:015",38.4497806665354,-0.662219270966493,0.42765766799206,-1.5484798251736,0.121506815390266,0.922520111016004
"FBgn0035133:023",12.5666731284911,-0.844197805261352,0.545183788809328,-1.54846461430019,0.121510474925183,0.922520111016004
"FBgn0039094:005",2.35007120569061,-2.11946081836111,1.36879968622463,-1.54840831692979,0.121524020077634,NA
"FBgn0064912:001",2.35007120569061,-2.11946081836111,1.36879968622463,-1.54840831692979,0.121524020077634,NA
"FBgn0053346:003",4.18267455021781,1.51132359347695,0.976067686119219,1.54837990742821,0.121530855854584,0.922520111016004
"FBgn0010173:001",304.892695247853,0.266121322354589,0.171875129304442,1.54834107431104,0.121540200205312,0.922520111016004
"FBgn0037093:004",176.240098152907,-0.292961403063932,0.189210084522464,-1.54833926428033,0.121540635763804,0.922520111016004
"FBgn0034800:002",22.4676645219525,-0.598809478790518,0.386791032485228,-1.54814726428123,0.121586844802151,0.922675735395625
"FBgn0037248:005",181.268408468976,-0.362371824542124,0.2340823930332,-1.54805246070228,0.12160966644234,0.922675735395625
"FBgn0039218:002",72.1732783517759,0.532211569800565,0.343818272753493,1.54794439963388,0.121635683583432,0.922689036430715
"FBgn0032603:001",28.2053308367824,-0.58770052662323,0.379693256250396,-1.54782977297774,0.121663286234215,0.922709510211066
"FBgn0031374:009",48.3047628314186,-0.673395853263175,0.435085656417675,-1.54773167841858,0.121686911765548,0.922709510211066
"FBgn0037092:006",35.8296380504463,0.545953864289872,0.352843653929503,1.54729682172193,0.121791687795624,0.922984580505697
"FBgn0261260:004",107.047457161612,0.493144102535234,0.318732279481282,1.54720476801972,0.121813876609072,0.922984580505697
"FBgn0025641:014",12.9863768309463,0.810734800012736,0.524010006194966,1.54717427230023,0.121821228056853,0.922984580505697
"FBgn0261053:008",8.71697169409515,1.00445845849714,0.649270615702858,1.54705670363624,0.121849572982338,0.922984580505697
"FBgn0037098:004",148.663480906346,-0.38249119373364,0.247239576035252,-1.54704679512597,0.121851962085623,0.922984580505697
"FBgn0051374:003",1.62945472140822,-2.82040982081263,1.82315613017172,-1.54699302716711,0.121864927055223,NA
"FBgn0086377:004",34.5094915447619,-0.803399659551672,0.519342163402119,-1.54695635395505,0.121873770618426,0.922984580505697
"FBgn0033110:007",2.46539661446543,1.80386438897148,1.16615022019286,1.54685421975323,0.121898402419074,NA
"FBgn0004598:009",48.0513848142747,-0.481967764830484,0.311587139864969,-1.54681533082319,0.121907782321605,0.922984580505697
"FBgn0036180:004",5.17517477364935,-1.3618460931373,0.880441921396258,-1.54677561352099,0.121917362607624,0.922984580505697
"FBgn0261015+FBgn0053191+FBgn0046874:009",21.6464703348342,-0.760890784397124,0.49197463540344,-1.54660571834798,0.121958349989429,0.923111101721345
"FBgn0051688:001",18.8391009007392,-0.80825092851365,0.522654785088494,-1.54643361464068,0.121999881164601,0.923178228046379
"FBgn0038260:001",9.90224781380966,-0.91231173523455,0.590000108744971,-1.54629079166645,0.122034354858511,0.923178228046379
"FBgn0004369:023",17.6089373229558,-0.802848700401746,0.519217311711341,-1.54626720313996,0.122040049238413,0.923178228046379
"FBgn0035689:010",7.58098192177141,1.05934235736234,0.685143754466776,1.54616071511414,0.122065758528011,0.923189061166404
"FBgn0026749:005",36.4475004849237,-0.505149101629153,0.326750391907146,-1.54597856388403,0.122109744917705,0.923338093057382
"FBgn0260475:003",102.536263872839,0.409240984682815,0.264750616198263,1.54576027266486,0.122162474812585,0.923553166938009
"FBgn0029976:010",242.41171218662,-0.34475712793416,0.223062548140896,-1.54556258236769,0.122210243754414,0.923730657771638
"FBgn0035539:006",1.77755925822789,2.44563217857477,1.5826639180174,1.54526311665614,0.122282633028483,NA
"FBgn0004368:014",28.3715937488868,0.668887091972051,0.43287922076771,1.5452048975365,0.122296710114862,0.923819110902064
"FBgn0031389:001",949.123364214636,-0.44517395901877,0.288125986312467,-1.54506701986952,0.122330053283198,0.923819110902064
"FBgn0261260:007",76.0110177518733,0.414692434082035,0.268411536206016,1.5449873725388,0.122349317756777,0.923819110902064
"FBgn0002948:007",4.33475273875562,1.44926033634124,0.938082614235557,1.54491759504811,0.12236619693887,0.923819110902064
"FBgn0033050:008",51.6404812706236,-0.437518603002462,0.28320902484627,-1.54486109063775,0.12237986669487,0.923819110902064
"FBgn0053681+FBgn0027348:011",29.9918473565835,-0.693504065315896,0.448917848901713,-1.54483513411768,0.122386146592225,0.923819110902064
"FBgn0014033:002",975.591919940419,-0.329488205055811,0.213290494201017,-1.54478616728827,0.122397994268959,0.923819110902064
"FBgn0040273:008",40.7454422506305,-0.513364432504314,0.332341738270192,-1.54468841372838,0.122421648727432,0.923819110902064
"FBgn0027617:001",15.796068234786,0.757435342738749,0.490373149307713,1.54461014802312,0.122440590079323,0.923819110902064
"FBgn0032817:005",35.3019436141453,-0.541375665536987,0.350571409636635,-1.54426644802016,0.122523797207423,0.924263526365139
"FBgn0035937:002",61.4354262551657,0.472374375234899,0.305926356824204,1.54407871272871,0.12256926513172,0.924331541619485
"FBgn0035500:002",373.500586490479,-0.601207791066116,0.389414899057203,-1.54387465020387,0.122618702327627,0.924331541619485
"FBgn0028663:001",211.747423074293,-0.360931552723984,0.233792807450822,-1.54380948096492,0.122634493831224,0.924331541619485
"FBgn0050502:001",6.34421599148047,1.0444208860273,0.676548979205083,1.54374763413943,0.122649481732614,0.924331541619485
"FBgn0030992:002",40.1018427915792,-0.532969326939317,0.345248310005203,-1.54372754766355,0.122654349778103,0.924331541619485
"FBgn0036646:003",35.3539086972897,0.670088422155865,0.434196004526043,1.54328555576488,0.122761506662948,0.924435787808303
"FBgn0037363:005",220.256172674891,-0.371791389728215,0.240927458947908,-1.54316735565041,0.122790175587697,0.924435787808303
"FBgn0051975+FBgn0051976:002",2.48242033576162,1.78203707921859,1.15487416725399,1.54305735615841,0.122816860185141,NA
"FBgn0033451:004",51.23507784539,0.586245303817368,0.379934594015503,1.54301638506086,0.122826800454666,0.924435787808303
"FBgn0039255:001",5.53492443541534,-1.22662233363206,0.795012454347039,-1.54289700359413,0.122855767966976,0.924435787808303
"FBgn0035311:001",4.45496851605319,-1.3452104406341,0.871915212886153,-1.54282253681671,0.122873839782975,0.924435787808303
"FBgn0053129:007",4.53349285607153,-1.90472317588161,1.23468976891049,-1.54267349081735,0.12291001694044,0.924435787808303
"FBgn0030519:002",262.237769931535,-0.465379658288793,0.301703052223353,-1.54250894997333,0.122949964742108,0.924435787808303
"FBgn0030812:008",28.8914577139849,-0.554352360888128,0.359386285853764,-1.54249725910158,0.122952803478665,0.924435787808303
"FBgn0000527:004",20.6053194830993,-0.659370690055428,0.427486525187966,-1.54243619670936,0.122967631266976,0.924435787808303
"FBgn0033421:002",44.2641867046654,0.455176797299079,0.295117964174364,1.54235543936644,0.122987243727593,0.924435787808303
"FBgn0000139:009",95.8879630757435,-0.397613673950649,0.25782268769676,-1.54219815758924,0.123025447671087,0.924435787808303
"FBgn0259984:015",84.718637061574,0.558309824402237,0.362058825681941,1.54204174791391,0.123063448970848,0.924435787808303
"FBgn0004436:002",256.548026691328,-0.345349215330621,0.223964910615045,-1.54197911798877,0.123078668109552,0.924435787808303
"FBgn0030245:010",219.479064308385,-0.375877194973844,0.243778990107538,-1.54187690583194,0.123103508929684,0.924435787808303
"FBgn0039844:003",56.1717086109109,0.468392815168508,0.303789037193184,1.54183580650625,0.123113498482723,0.924435787808303
"FBgn0037972:003",1.6636485030625,2.28546972710782,1.48230863530071,1.54183121698146,0.12311461404643,NA
"FBgn0035425:005",23.1904753894005,-0.820493963728184,0.532166169720218,-1.54180030677176,0.123122127515351,0.924435787808303
"FBgn0013576:036",2.90464951476296,-1.69737541967699,1.10102853588617,-1.54162709171823,0.123164238220622,NA
"FBgn0037153:004",5.15756052264124,1.29990217967857,0.843231238729725,1.54157260781371,0.123177486251485,0.924435787808303
"FBgn0011274+FBgn0260632:019",4.67202227211767,-1.29468581199066,0.839957591765173,-1.5413704509413,0.123226651419414,0.924435787808303
"FBgn0053519:025",9.57226461215086,0.878725537410296,0.570095996613965,1.54136416082451,0.12322818144078,0.924435787808303
"FBgn0261556:006",82.6199722293372,0.503144489827203,0.326429093599891,1.54135920998486,0.123229385703962,0.924435787808303
"FBgn0065092+FBgn0001316:005",359.748590424722,0.362426747162983,0.235138036592699,1.54133611224615,0.123235004217101,0.924435787808303
"FBgn0053199+FBgn0033356:003",128.053357593408,-0.455841658530564,0.29575053356833,-1.54130460233049,0.123242669310555,0.924435787808303
"FBgn0002921:008",393.625939316928,0.389183071874518,0.252508372367892,1.54126799133416,0.123251575759051,0.924435787808303
"FBgn0030802:001",53.3366854162061,0.469180089223839,0.304438125206495,1.54113447159617,0.123284061697983,0.924435787808303
"FBgn0030502:002",434.065426428743,-0.321564159413258,0.208658258044999,-1.54110439925129,0.123291379354033,0.924435787808303
"FBgn0030869:001",36.4675895624879,0.488292686891054,0.316866814473128,1.5410029216943,0.12331607490529,0.924435787808303
"FBgn0033875:002",322.533734174714,0.385553066548917,0.250209515243263,1.54092088054313,0.123336043241357,0.924435787808303
"FBgn0033033:005",76.2153822279658,-0.447108060801325,0.2901725148802,-1.54083532337967,0.123356870043383,0.924435787808303
"FBgn0003016:003",5.89039073927308,1.14478742395386,0.74299774897473,1.54076836105299,0.123373172301973,0.924435787808303
"FBgn0025635:008",26.4693234724936,0.594549899420377,0.385919595074654,1.54060562616771,0.123412797801906,0.924550524431262
"FBgn0035264+FBgn0027594:004",302.764572345662,-0.476183149120561,0.309113416163051,-1.54048036811636,0.12344330456212,0.924596916010189
"FBgn0053509:001",29.4430782976341,0.623629544553226,0.404867251867686,1.54033091507493,0.123479711746113,0.92468747510229
"FBgn0039623:005",39.7108286872427,-0.51825961411604,0.336528981145553,-1.54001480749703,0.123556744062243,0.924925682619111
"FBgn0010909:008",518.501627574296,-0.302092050645649,0.196174767302506,-1.53991287870277,0.12358159110652,0.924925682619111
"FBgn0038432:006",39.1776261117284,0.542105464378135,0.352046881492421,1.53986725313403,0.123592714453348,0.924925682619111
"FBgn0039139:003",102.631854622071,0.32976904960726,0.214174731251541,1.53971968439152,0.123628696524956,0.924925682619111
"FBgn0027948:008",305.705810496798,0.308920917159037,0.200636890237085,1.53970148158694,0.123633135528781,0.924925682619111
"FBgn0036257:006",428.519478231699,-0.278284413574269,0.180766499009126,-1.53946895635911,0.123689850944342,0.92516797046823
"FBgn0026376:005",64.7420690662931,-0.555530370364515,0.360920404021257,-1.53920466722019,0.123754338577296,0.925198047907099
"FBgn0032634:001",16.6498013068052,1.07168869655353,0.696269640055391,1.53918630786238,0.123758819310433,0.925198047907099
"FBgn0029596:001",12.422169905787,0.754092648955951,0.489939905552356,1.53915335413593,0.123766862221669,0.925198047907099
"FBgn0038146:001",209.10658001009,-0.290391005553004,0.188700157719425,-1.53890176384898,0.123828280510608,0.925475240364955
"FBgn0033557:002",8.09455284642036,-1.05115835166784,0.683217905867786,-1.53854040217626,0.1239165378351,0.925761758348741
"FBgn0033426:002",8.29276912936705,-1.09328826661507,0.710661422867275,-1.53840947522383,0.1239485269483,0.925761758348741
"FBgn0029997:008",16.0830596233547,-0.785531108291887,0.510620657607471,-1.53838489804255,0.123954532558814,0.925761758348741
"FBgn0020762:003",64.0478642516051,-0.456658613654121,0.296853117764356,-1.53833187636122,0.123967489560273,0.925761758348741
"FBgn0035608:001",1627.02763636761,0.388839809276372,0.252781198732687,1.53824655957726,0.123988340791283,0.925761758348741
"FBgn0058005:003",1.50040545958834,-3.92148743255616,2.54966756634522,-1.53803871701492,0.124039148502731,NA
"FBgn0051935:001",38.2728936467565,-0.531438952901378,0.345532544967574,-1.53802864778266,0.124041610368013,0.925780540745889
"FBgn0037363:001",88.7643601904391,-0.619194494454731,0.402617514617687,-1.53792240022816,0.124067589564504,0.925780540745889
"FBgn0261380:004",39.5469148364454,-0.49444250983908,0.321509250632426,-1.53787957536676,0.12407806211642,0.925780540745889
"FBgn0031115:005",95.8407698903516,0.425804048509664,0.276894850767755,1.53778247348777,0.12410181032844,0.925780540745889
"FBgn0013733:028",383.941690976245,0.355200907045424,0.230989159135262,1.5377384305617,0.124112583078406,0.925780540745889
"FBgn0002906:004",7.35573118482092,-1.06952150276904,0.695585644549177,-1.53758420857322,0.124150311003162,0.925821063703092
"FBgn0033050:006",340.44555715584,-0.283111481299746,0.184135637927902,-1.53751595555119,0.124167010861425,0.925821063703092
"FBgn0004838:001",93.5181368545762,-0.615288380058373,0.400239488299511,-1.53730053641767,0.12421973019141,0.925821063703092
"FBgn0000346:003",2.5484313634373,1.7552176621166,1.14177537349085,1.53727055502189,0.124227068895492,NA
"FBgn0011274+FBgn0260632:015",38.1743435224393,-0.52048827012552,0.338590171290954,-1.53722202904188,0.124238947571863,0.925821063703092
"FBgn0037989:014",402.490728946563,-0.336488877787543,0.218896839172328,-1.53720299964057,0.124243606021565,0.925821063703092
"FBgn0000499:002",29.4975018887646,0.565354127080654,0.367801069195871,1.53711931375484,0.124264094173629,0.925821063703092
"FBgn0031568:010",3.15381638680192,-1.806349803825,1.17527766504995,-1.53695578291129,0.124304137741354,NA
"FBgn0031808:001",2.11604691782812,-2.15841009258319,1.40474136692337,-1.53651778427404,0.12441143944064,NA
"FBgn0029523:001",14.6162638289226,0.723081606177778,0.470615395284241,1.53645973638634,0.124425665537886,0.926590295553209
"FBgn0003447:007",2.25831107326895,1.89817182845319,1.23542032918552,1.53645830784135,0.124426015654822,NA
"FBgn0031255:002",8.44625957971838,-1.04088465934115,0.677480075367079,-1.5364063050521,0.124438761353905,0.926590295553209
"FBgn0025739:001",60.9882114778188,0.406862974106524,0.264826997379225,1.53633495879541,0.124456249725273,0.926590295553209
"FBgn0014141:016",1921.07739883227,-0.335060426860719,0.218095694885747,-1.53630004955506,0.124464807365445,0.926590295553209
"FBgn0013720:007",47.0647981379467,0.706420424050675,0.459890308131626,1.53606286447004,0.124522962995972,0.926647791392038
"FBgn0038347:001",158.572740041309,0.330075771381608,0.214886498260065,1.5360470483452,0.124526841719888,0.926647791392038
"FBgn0259714:003",7.88488351432842,-1.17378385234761,0.764269617337121,-1.53582430299574,0.124581477481261,0.926647791392038
"FBgn0037531:004",25.5016620250734,0.636622079248006,0.414549663403858,1.53569556424366,0.124613063498642,0.926647791392038
"FBgn0261388:012",2.54663237191063,1.69777899336017,1.10561580471919,1.53559580653008,0.124637543320834,NA
"FBgn0030959:004",18.4066480686338,0.737975091985495,0.480632697111517,1.5354242364711,0.124679654145532,0.926647791392038
"FBgn0027571:004",28967.0367254411,0.244489833965025,0.159248061029922,1.5352766770522,0.124715880579436,0.926647791392038
"FBgn0034354:002",33.426925944431,0.731491296845308,0.476474511440163,1.53521600690527,0.12473077772685,0.926647791392038
"FBgn0052056:003",265.131875295818,0.359963837149948,0.234493703463657,1.53506824205937,0.124767066198613,0.926647791392038
"FBgn0039065:002",17.2629996575445,0.663044829942905,0.431933863834285,1.53506100229569,0.124768844369983,0.926647791392038
"FBgn0261550:001",503.713690772948,-0.394020136588685,0.256710808583731,-1.53487941844945,0.12481344996882,0.926647791392038
"FBgn0011764:008",7.67101618655028,0.938432855185902,0.611416492516931,1.53485041157917,0.124820576582643,0.926647791392038
