"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gen_reg"
"ENSG00000181458.9",337.25636164296,-0.351990003184768,0.101416410871769,-3.47074009185579,0.000519026111352812,0.0219368331663934,"down"
"ENSG00000261168.1",13.9524239400673,0.497575125412997,0.143378762255607,3.47035444849182,0.000519771963832577,0.0219368331663934,"up"
"ENSG00000132692.17",27.9018998508476,0.608481658714969,0.175347625482322,3.47014484536782,0.000520177765078414,0.0219368331663934,"up"
"ENSG00000279103.1",36.1618988033632,0.273152535454981,0.0787630751040898,3.46802781752737,0.000524293013254436,0.0220821201084778,"up"
"ENSG00000125505.15",4717.88615136889,0.163430228395954,0.0471336393684021,3.46737978619822,0.000525558761004322,0.0220821201084778,"up"
"ENSG00000172243.16",151.818291375117,-0.356047458840984,0.102694714403773,-3.46704755846621,0.00052620877853043,0.0220821201084778,"down"
"ENSG00000198930.11",3.09394493279303,-1.09094034190337,0.314661674862248,-3.46702642570298,0.000526250151004004,0.0220821201084778,"down"
"ENSG00000276107.1",19.1908981195093,-0.512424878038062,0.14780986461683,-3.46678402937739,0.000526724917036991,0.0220821201084778,"down"
"ENSG00000169241.16",3623.07968805603,0.223471377243395,0.0644731149972509,3.46611726846026,0.000528032918455216,0.0220928482181099,"up"
"ENSG00000225383.5",4.02518799329438,1.112208381284,0.320889116222676,3.46602089337365,0.000528222230034319,0.0220928482181099,"up"
"ENSG00000154358.18",1654.74652079224,0.435085559516569,0.125598131052788,3.46410854898552,0.00053199179183041,0.0222243941861734,"up"
"ENSG00000123933.13",8781.24895805455,0.16961312304967,0.0489872825517529,3.46239093524898,0.000535398859003624,0.022307644272316,"up"
"ENSG00000130204.11",2892.19086722918,0.191850044231829,0.0554099346706153,3.46237629357051,0.000535427989509344,0.022307644272316,"up"
"ENSG00000267519.3",625.144272892044,-0.571736117863159,0.165143830150712,-3.46204951975128,0.000536078510207933,0.022307644272316,"down"
"ENSG00000255210.1",0.758831478426572,-1.12876786694821,0.326059881023317,-3.46184223402661,0.000536491543199575,0.022307644272316,"down"
"ENSG00000271870.1",214.002114829387,0.37311279632522,0.107797924631933,3.46122430092399,0.000537724583297857,0.0223286130760991,"up"
"ENSG00000185156.5",174.411063411728,0.531609226093031,0.153601616519399,3.46096114181123,0.00053825049923561,0.0223286130760991,"up"
"ENSG00000157613.9",18396.2554275967,0.309956145205157,0.0895696755460282,3.46050315930727,0.00053916690706643,0.0223405910631146,"up"
"ENSG00000162976.11",1185.84217453547,-0.204798169830738,0.0591883662321646,-3.46010851232865,0.000539957748432542,0.0223473443487901,"down"
"ENSG00000164303.9",167.53320250079,-0.514639075155199,0.148777927028874,-3.45910905893535,0.00054196541101668,0.0223934276050268,"down"
"ENSG00000162897.13",4.66141033133509,-0.601196718398268,0.173810119543053,-3.45892816815739,0.00054232951972391,0.0223934276050268,"down"
"ENSG00000251229.1",2.6800160978879,-0.487045106225981,0.140852536590584,-3.45783695498275,0.000544530822994336,0.0224480220177095,"down"
"ENSG00000090372.13",5778.90558461854,0.123864419728449,0.0358233179764464,3.45764788761023,0.000544913073449863,0.0224480220177095,"up"
"ENSG00000222640.1",1.91731777040814,0.65298227413917,0.188886409789164,3.4570103527725,0.000546203864739509,0.0224739515841592,"up"
"ENSG00000130175.8",23914.8777185429,0.173469192254855,0.0501832677388564,3.45671376279348,0.00054680532890967,0.0224739515841592,"up"
"ENSG00000258712.2",9.78974218789859,1.53007410602102,0.442803446172001,3.45542501813929,0.000549425987027257,0.022555616097187,"up"
"ENSG00000274427.1",12.145037079007,0.424496190079482,0.122869494861578,3.45485419759972,0.000550590483533013,0.0225773814290214,"up"
"ENSG00000240891.5",73.3518098330817,0.530283601265576,0.153553612087698,3.45341014161697,0.000553546687975242,0.0226562633863928,"up"
"ENSG00000101222.11",34.6678655826714,-0.510449895901389,0.147815404826376,-3.453292953471,0.000553787237551252,0.0226562633863928,"down"
"ENSG00000163808.15",118.650194162124,-0.362003683509264,0.104857475057916,-3.45234026767589,0.000555746411511851,0.0226762943793254,"down"
"ENSG00000228700.1",1.31147792005818,0.820334821601134,0.237629147884915,3.45216413433602,0.000556109331587177,0.0226762943793254,"up"
"ENSG00000186160.4",12.3480238786892,-0.539040408844156,0.156147378579526,-3.452125893805,0.00055618815478187,0.0226762943793254,"down"
"ENSG00000172738.10",76.4014799325844,0.514805849078664,0.149176447309217,3.45098611989037,0.000558542293663156,0.022746219517566,"up"
"ENSG00000254369.5",63.3325506321066,0.391566424727144,0.113490729535166,3.45020625324128,0.000560158408216788,0.0227790840135866,"up"
"ENSG00000278396.1",30.8493167448509,0.25506423803232,0.0739321040008825,3.44997943017116,0.000560629269685104,0.0227790840135866,"up"
"ENSG00000211653.2",305.30320078551,-0.707603879208583,0.205138013648311,-3.44940397259428,0.000561825515171532,0.0228016597052455,"down"
"ENSG00000102879.14",1140.46428591219,-0.372196863070199,0.107930813186532,-3.44847640892825,0.000563758714382719,0.0228332230514931,"down"
"ENSG00000235169.6",297.694271899085,0.327815265155022,0.0950654623356399,3.4483108491876,0.000564104419700242,0.0228332230514931,"up"
"ENSG00000219747.1",25.8522510807504,-0.374988596663883,0.108751979443653,-3.4481082420957,0.00056452775223538,0.0228332230514931,"down"
"ENSG00000141568.18",2690.0804654404,0.0885519449530918,0.0256837417063491,3.4477821014374,0.000565209820519598,0.0228348616819002,"up"
"ENSG00000116288.11",14338.6067429548,0.183519207147347,0.0532346826037708,3.44736172305736,0.000566090103277794,0.0228444955169688,"up"
"ENSG00000178882.12",357.120828514542,0.507983049584038,0.147398749017429,3.44631859476617,0.000568279957660414,0.0228878752117489,"up"
"ENSG00000165124.16",470.443460198651,-0.374813448996113,0.108764158013636,-3.4461118059602,0.000568715008263615,0.0228878752117489,"down"
"ENSG00000279095.1",542.045173033359,0.211571318254178,0.0613974208298149,3.4459316921573,0.000569094191621885,0.0228878752117489,"up"
"ENSG00000222033.1",90.9034261466623,0.417591699439122,0.121213192669818,3.44510106731229,0.000570845907205548,0.0229324135159899,"up"
"ENSG00000204421.2",6.18119435147892,-0.589554099227767,0.171222430191909,-3.44320600149751,0.000574861248449801,0.0230381540592227,"down"
"ENSG00000124237.5",18.7640386462331,0.944945762681037,0.274453559520302,3.44300786017365,0.000575282593379404,0.0230381540592227,"up"
"ENSG00000169689.13",4570.34334897932,0.294416486228801,0.0855130210264866,3.44294334002782,0.000575419856675441,0.0230381540592227,"up"
"ENSG00000261783.1",12.413231891545,0.409233007506333,0.118872618617253,3.44261792384657,0.000576112627784859,0.0230399738884792,"up"
"ENSG00000272663.1",15.1459837055838,-0.427900532405597,0.12430843738035,-3.44224850237912,0.000576900021939715,0.0230455695633,"down"
"ENSG00000158008.8",36.5552161650672,0.503078915133606,0.146187051123239,3.44133704913097,0.000578847004110064,0.0230974231135533,"up"
"ENSG00000278631.1",1.31923321417229,-1.05665830921303,0.307161782912398,-3.44007089421795,0.00058156182890856,0.0231479865829486,"down"
"ENSG00000116985.9",268.926208094614,0.335066530121817,0.0974012988493173,3.44006223818611,0.000581580429462032,0.0231479865829486,"up"
"ENSG00000211816.2",1.15993394356088,-0.750074918041087,0.218055384539775,-3.43983671682397,0.000582065237314611,0.0231479865829486,"down"
"ENSG00000178084.1",5.12620072520775,-0.728839622831716,0.212014499750981,-3.4376876283828,0.000586704090331491,0.0233064271062151,"down"
"ENSG00000067829.17",3699.54299083099,0.169694930134123,0.0493692689560666,3.4372583131651,0.000587634891064866,0.0233173786819083,"up"
"ENSG00000108961.12",923.52604032473,0.301495006435438,0.0877286604874569,3.43667627842721,0.000588898999193453,0.0233415167909717,"up"
"ENSG00000178951.7",3108.1730105691,0.0913073862727947,0.0265809638742585,3.43506679083291,0.000592407800093854,0.0234544725569973,"up"
"ENSG00000225470.5",897.250095628064,0.115612069677852,0.0336648673631097,3.43420541156032,0.000594293655128213,0.0234811650190024,"up"
"ENSG00000258732.1",9.01926384364704,0.829015152840198,0.241421172105352,3.43389581622291,0.000594972829731092,0.0234811650190024,"up"
"ENSG00000271893.1",3.19709907771703,1.27287286656229,0.370706162196417,3.43364366812943,0.000595526513229625,0.0234811650190024,"up"
"ENSG00000176022.4",2171.50879070723,0.255086777562199,0.0742985596778091,3.43326679101677,0.000596354979195371,0.0234811650190024,"up"
"ENSG00000176155.17",2710.2600749607,0.255807549333711,0.0745130865545054,3.43305533514024,0.000596820279428099,0.0234811650190024,"up"
"ENSG00000213190.3",337.642729718369,0.278843620257719,0.081232090677084,3.43267811936769,0.000597651166898854,0.0234811650190024,"up"
"ENSG00000232386.8",215.643483861483,0.248383288082538,0.0723589226786817,3.43265597230507,0.000597699983345494,0.0234811650190024,"up"
"ENSG00000268568.1",134.78871638986,0.384208769627391,0.111941068598784,3.43224139662685,0.000598614474278281,0.0234911631565456,"up"
"ENSG00000278730.1",1630.0247424761,0.101998782242203,0.0297278875208646,3.43108073759412,0.000601181643102659,0.0235659231530319,"up"
"ENSG00000160472.4",9.85562511324711,0.668945681748664,0.194985226571689,3.43075059331594,0.000601913732467059,0.0235686638940594,"up"
"ENSG00000188690.11",2007.53986268518,0.168104151694164,0.0490267289807093,3.42882658478619,0.00060619672300448,0.0237102856724159,"up"
"ENSG00000213370.3",1.72104177107093,-0.613683725875166,0.179087357754065,-3.42672834962432,0.000610899876819789,0.023868012421127,"down"
"ENSG00000198648.9",6160.03400549673,0.277496820945568,0.0810055867084069,3.42565040537839,0.000613329250239767,0.0239366535129211,"up"
"ENSG00000124469.9",0.537611024726537,-1.11894665688981,0.326680980677757,-3.42519682219748,0.000614354179857922,0.023937897709812,"down"
"ENSG00000144231.9",2064.79320907067,0.131925467182587,0.0385179213644615,3.42504118886092,0.000614706220514376,0.023937897709812,"up"
"ENSG00000079337.14",1129.03514082748,0.291296214612496,0.085088772802848,3.4234388981897,0.000618341512415606,0.0240531469414302,"up"
"ENSG00000223756.5",28.030668656722,-0.358581764916769,0.104757850330628,-3.42295841108847,0.000619435538579449,0.0240693986077056,"down"
"ENSG00000136943.9",115.387595448098,-0.323587457340513,0.0945544480940478,-3.4222341081052,0.000621088115919471,0.0241072947763596,"down"
"ENSG00000070808.14",36.2343196645819,0.61882861107029,0.180886180045921,3.42109392167599,0.000623697890824627,0.0241822211635304,"up"
"ENSG00000108953.15",29411.841883984,0.143524854203035,0.0419586944102811,3.42062250077705,0.000624779905365381,0.0241885496375988,"up"
"ENSG00000128342.4",389.953239689107,-0.522047854697821,0.152626343785604,-3.42043084928476,0.000625220286758375,0.0241885496375988,"down"
"ENSG00000232946.1",5.10538103547421,0.667971229288629,0.195379019231336,3.41884830785094,0.000628867741801039,0.0243032459651731,"up"
"ENSG00000224821.5",1.36501055603761,-0.722274635294639,0.211298920800029,-3.41825993507175,0.000630228869281504,0.0243110635232915,"down"
"ENSG00000170484.8",1.82621622845664,-0.736711974926933,0.215528155318088,-3.41817046519817,0.000630436086646195,0.0243110635232915,"down"
"ENSG00000263938.1",2.57348959186308,0.793821370442923,0.232303054081819,3.41718008650602,0.000632734098472077,0.0243732735572691,"up"
"ENSG00000175137.10",2196.57337246231,0.117300321349525,0.0343314378527604,3.4167028439822,0.000633844241718225,0.0243827172881616,"up"
"ENSG00000233639.4",0.709461969678152,-1.74934733776675,0.512038630922394,-3.41643624547516,0.000634465181457273,0.0243827172881616,"down"
"ENSG00000173391.7",194.815740837406,-0.438365452462112,0.128319908015963,-3.41619207214191,0.000635034386708786,0.0243827172881616,"down"
"ENSG00000229604.2",20.3646893179919,0.639819679707503,0.187336795526045,3.41534442238579,0.000637014076446378,0.0244323728695646,"up"
"ENSG00000124233.11",2434.18384970366,-1.54546225974046,0.452572282830091,-3.41484071909165,0.00063819319541084,0.0244441574932614,"down"
"ENSG00000145014.16",550.412562094022,0.203422549155877,0.0595738769129945,3.41462667358326,0.00063869486889931,0.0244441574932614,"up"
"ENSG00000102524.10",161.396245435298,-0.340188874214452,0.0996455390382647,-3.41399000394605,0.000640189245319229,0.0244656797647972,"down"
"ENSG00000258891.1",5.33440325076833,-0.38826783709814,0.113737318972473,-3.41372419014124,0.000640814119238334,0.0244656797647972,"down"
"ENSG00000261798.1",7.41473119186966,0.59539939739868,0.174424417377379,3.41350945212272,0.000641319338649617,0.0244656797647972,"up"
"ENSG00000213222.3",32.2668565892165,-0.351909206080248,0.103104295617122,-3.41313816242015,0.000642193755238309,0.024472807634044,"down"
"ENSG00000227179.5",8.98248369788987,0.688282550490105,0.201712716451786,3.41219216416939,0.000644426670459737,0.0245247801393212,"up"
"ENSG00000072694.17",101.889974056897,-0.376410347590577,0.110320307526607,-3.41197696081291,0.000644935639322469,0.0245247801393212,"down"
"ENSG00000277938.1",97.6202909997057,0.270043656431461,0.0791625386443551,3.41125564005289,0.000646644334299464,0.024563513117098,"up"
"ENSG00000259258.1",0.888986276074637,-0.767189246078386,0.224932208617478,-3.41075762690383,0.000647826504746541,0.0245821842040977,"down"
"ENSG00000251015.1",108.318172509378,0.370050751337114,0.108528728885596,3.40970317386834,0.000650336173841167,0.0246511346491253,"up"
"ENSG00000132965.8",273.141169537875,-0.31952011989677,0.0937259047163806,-3.4090908043369,0.000651797801732351,0.0246607411752325,"down"
"ENSG00000076826.8",3623.04112935439,0.205487351621377,0.0602776051330121,3.4090165189532,0.000651975316660404,0.0246607411752325,"up"
"ENSG00000234146.1",0.631347807990829,-1.49945712646787,0.440213501360399,-3.40620431184885,0.000658728626106275,0.0248139240283837,"down"
"ENSG00000224870.5",1356.6134926717,0.157344564672528,0.0461945103274187,3.40613123848043,0.000658904970427713,0.0248139240283837,"up"
"ENSG00000174788.8",78.6513182441723,0.481278363333971,0.141302073014464,3.40602478836036,0.000659161939756323,0.0248139240283837,"up"
"ENSG00000103254.8",673.768767563623,0.328688812957612,0.0965129595687235,3.40564432410306,0.000660081137907148,0.0248139240283837,"up"
"ENSG00000175877.3",3.07887369784908,-0.593156064287543,0.17416888292002,-3.40563741549589,0.000660097840051415,0.0248139240283837,"down"
"ENSG00000183444.10",240.100411622463,0.291838493478152,0.0856951676601814,3.40554200950302,0.000660328532326568,0.0248139240283837,"up"
"ENSG00000264739.1",0.791573752997925,-0.946492426007663,0.277946557915124,-3.40530364220842,0.000660905233582664,0.0248139240283837,"down"
"ENSG00000188425.3",0.696571745118464,-1.64709561196135,0.483749590929669,-3.40485168947837,0.000661999965355705,0.0248288353708173,"down"
"ENSG00000204287.12",15880.3794005276,-0.316473066355033,0.0929757660025067,-3.40382316771125,0.000664497565486283,0.0248962756298456,"down"
"ENSG00000099330.7",1707.50223868006,0.238200733914974,0.0699940950713781,3.40315470429417,0.000666125516287638,0.0249196308884589,"up"
"ENSG00000072954.5",1001.15193844665,0.225998268369523,0.066417733869804,3.40267960380187,0.000667284811810303,0.0249196308884589,"up"
"ENSG00000127951.5",1051.50904938917,-0.345544658255331,0.101551839046366,-3.4026430392616,0.000667374110857491,0.0249196308884589,"down"
"ENSG00000198019.11",11.7834759290265,-0.370378725306181,0.108857469434476,-3.40241902765452,0.000667921441507876,0.0249196308884589,"down"
"ENSG00000147099.18",1099.88337874472,0.114027338171193,0.0335428713726833,3.39945071798638,0.000675213467755751,0.0251653119977282,"up"
"ENSG00000260430.1",46.3739645229396,0.397553441301721,0.117001926847572,3.3978367024643,0.00067920949518117,0.0252835830617027,"up"
"ENSG00000143183.15",5837.40893841649,0.127168681666116,0.0374306507502743,3.39744778990208,0.000680175657757795,0.0252835830617027,"up"
"ENSG00000176381.5",39.2193565940059,0.420374247507007,0.123737376804399,3.397310160951,0.000680517870736132,0.0252835830617027,"up"
"ENSG00000100836.9",5027.8910947426,0.21273077332463,0.062638710147076,3.39615507447611,0.000683396296357005,0.025345742240307,"up"
"ENSG00000196642.14",9232.52576062187,0.211986673166309,0.062421219880645,3.39606745224856,0.000683615108327332,0.025345742240307,"up"
"ENSG00000067191.14",332.263070913937,0.35752789361361,0.105293238878296,3.39554464676371,0.000684922022646762,0.0253677726868535,"up"
"ENSG00000140798.14",10.4296755728325,1.09284160747819,0.321921078735822,3.39475007902483,0.000686912738617847,0.0254150572823545,"up"
"ENSG00000166917.8",1.33476191266465,-0.826514071532193,0.243491033025212,-3.39443330320345,0.000687707889536367,0.0254180549452419,"down"
"ENSG00000087191.11",8152.40102911942,0.16986685872637,0.0500540299553517,3.39366997777985,0.000689627457380116,0.0254625623345752,"up"
"ENSG00000236838.2",0.61766324098716,-0.948180088483322,0.279429003127313,-3.39327728285712,0.000690616923363072,0.0254726716614112,"down"
"ENSG00000075340.21",245.869848359561,0.555572662417158,0.163750260924056,3.39280474597119,0.000691809314788468,0.0254902369992401,"up"
"ENSG00000231831.1",11.7941093461931,-0.413209598176726,0.121829433502827,-3.39170581604271,0.000694589738758676,0.0255145974640865,"down"
"ENSG00000002587.8",628.531013228576,-0.434455698488587,0.128098853309919,-3.39156586700645,0.000694944571108441,0.0255145974640865,"down"
"ENSG00000072315.3",1.81823305536198,1.00019633813702,0.294914208627489,3.39148236631891,0.000695156362307317,0.0255145974640865,"up"
"ENSG00000018610.12",1082.28924230951,-0.0833184601919002,0.0245674924599608,-3.39141083802874,0.000695337834410246,0.0255145974640865,"down"
"ENSG00000110680.11",105.619811727537,-0.66671273516923,0.196646139232689,-3.39041863608783,0.000697859663221379,0.0255807610638914,"down"
"ENSG00000275186.1",1.04949419558388,1.11510837367769,0.328939661583541,3.39000887977287,0.000698903597658467,0.0255834652617916,"up"
"ENSG00000120519.13",1392.67061791131,0.419543774162265,0.123766874390396,3.38979049304343,0.000699460573287304,0.0255834652617916,"up"
"ENSG00000279608.1",6.59471108260185,-0.379575071809234,0.111984111629558,-3.38954398338994,0.000700089769476723,0.0255834652617916,"down"
"ENSG00000068400.12",3097.77099500146,0.101719960784605,0.0300134191348584,3.38914937773502,0.000701098063865264,0.0255940342432373,"up"
"ENSG00000052850.5",86.4486133935363,0.699580243676858,0.206484414400268,3.3880535037416,0.00070390531792099,0.0256602734746068,"up"
"ENSG00000167476.9",39.2130557347282,0.545651211531282,0.161059849643817,3.38787856028668,0.000704354428811587,0.0256602734746068,"up"
"ENSG00000211795.3",5.71235619682886,-0.525636777770021,0.155216935734377,-3.38646537043834,0.00070799211308062,0.0257664246225752,"down"
"ENSG00000068745.13",5669.83961495274,0.128802160811186,0.0380376466918529,3.38617585505819,0.000708739504277699,0.0257672780140512,"up"
"ENSG00000169126.14",192.635991490158,-0.273419847189332,0.0807562975083109,-3.38574025339874,0.000709865402298825,0.0257818768000225,"down"
"ENSG00000260136.4",116.067551085923,0.262730025982264,0.0776118295364881,3.38518016585017,0.000711315500786774,0.0257895470575682,"up"
"ENSG00000225873.1",7.38708946757369,0.608769431998274,0.179837996454158,3.38509905582414,0.000711525727264686,0.0257895470575682,"up"
"ENSG00000265702.1",19.6548510869588,0.526415695518416,0.155537122811843,3.38450195041369,0.000713075123368341,0.0258083949712444,"up"
"ENSG00000236973.2",0.682137869370497,-1.01917641831197,0.30114480869824,-3.38433998818566,0.000713495930427459,0.0258083949712444,"down"
"ENSG00000149418.9",15688.3643337331,0.201859146804861,0.0596759805106222,3.3825861775146,0.000718067446963021,0.0259473854210709,"up"
"ENSG00000213401.7",2.72464656935336,-1.31078022028664,0.387542281182361,-3.3822895821523,0.000718843243082095,0.025949074595356,"down"
"ENSG00000042980.11",385.97542793503,-0.409936676355959,0.121223234173295,-3.38166754213086,0.000720472825427325,0.0259628685128429,"down"
"ENSG00000167749.10",47615.9638311022,0.353107043705443,0.104420513262113,3.38158693799067,0.000720684238212256,0.0259628685128429,"up"
"ENSG00000125912.9",4839.82637458647,0.201088136631406,0.059482741901527,3.38061310227267,0.000723243024420294,0.0260287047201128,"up"
"ENSG00000201998.1",1.90019977826159,-0.74014821488467,0.218962860294797,-3.38024546212168,0.00072421120394383,0.0260372215979523,"down"
"ENSG00000090104.10",2337.24183446863,-0.392105412141628,0.116032303266914,-3.37927802087708,0.000726764714326457,0.0260510088665462,"down"
"ENSG00000265751.1",1.59500276707824,2.11899244200583,0.627116803498592,3.37894381107999,0.000727648785537055,0.0260510088665462,"up"
"ENSG00000154118.11",30.5267306883012,0.478823660996395,0.141712752702877,3.37883254586357,0.000727943332353254,0.0260510088665462,"up"
"ENSG00000260878.1",1.36840713860724,-1.17091822461462,0.346556784498217,-3.37871967016894,0.000728242255678588,0.0260510088665462,"down"
"ENSG00000176681.13",36.561061258204,0.398269409825799,0.117878253222651,3.3786504205618,0.000728425702547449,0.0260510088665462,"up"
"ENSG00000237452.2",1.38411092104307,-0.752170429594629,0.222638455537113,-3.37843894838394,0.000728986172311411,0.0260510088665462,"down"
"ENSG00000196114.3",8.33157305636641,0.542679898133549,0.160665542517222,3.37769934754602,0.000730949506084309,0.0260873682239044,"up"
"ENSG00000105058.10",3818.94008454286,0.11273820298237,0.0333791493539236,3.37750377599477,0.000731469488030134,0.0260873682239044,"up"
"ENSG00000257674.1",0.547031156879952,-1.30750224551439,0.387236316089794,-3.37649696370731,0.000734151823356351,0.026156822671394,"down"
"ENSG00000115233.10",2478.9066021306,0.126225857270893,0.0373881393352213,3.37609358249028,0.000735229067321124,0.0261690081931608,"up"
"ENSG00000262814.5",1741.84043176735,0.354495836349756,0.105034229764571,3.3750505634624,0.000738021296894221,0.0262421498704855,"up"
"ENSG00000279932.1",0.576906254578643,-0.922084227350935,0.273324260793052,-3.37359085752396,0.000741945564447518,0.0263366143345054,"down"
"ENSG00000159189.10",2198.69325019326,-0.28659023264131,0.0849530768286346,-3.37351210032585,0.00074215784501191,0.0263366143345054,"down"
"ENSG00000224189.5",330.036805646828,0.587056083454591,0.174114407255522,3.3716686212707,0.000747142863447639,0.0264448501334484,"up"
"ENSG00000205361.7",23.8415302877247,0.434437250438143,0.128857895987292,3.37144454446925,0.000747750912714051,0.0264448501334484,"up"
"ENSG00000157119.11",16.382126086489,1.35066153973063,0.400644340980344,3.37122330600172,0.0007483517107841,0.0264448501334484,"up"
"ENSG00000250884.1",0.719544111648743,1.76492763700639,0.523527598118996,3.3712217719709,0.000748355878182747,0.0264448501334484,"up"
"ENSG00000137812.18",103.496147907391,-0.379304742575681,0.112519507991693,-3.37101316336794,0.000748922791967971,0.0264448501334484,"down"
"ENSG00000115593.13",20.4982117763767,2.04345711826347,0.606341713930138,3.37014107938962,0.000751297084791829,0.0264837710555622,"up"
"ENSG00000211972.2",15.4692921089467,-0.725560186811548,0.215295808459102,-3.37006183262214,0.000751513184224926,0.0264837710555622,"down"
"ENSG00000221852.4",5.17749558367503,-0.577439536781245,0.171367014784303,-3.3696072578965,0.000752753887800366,0.0265012553199589,"down"
"ENSG00000275234.1",1031.94340619795,0.229962995135382,0.0682625410952117,3.36880214896531,0.000754955998582109,0.0265155433621802,"up"
"ENSG00000166211.7",0.848580767060582,-0.917504901765078,0.272360978673941,-3.36870907951713,0.000755210944823531,0.0265155433621802,"down"
"ENSG00000278448.1",8.19085727076779,0.412806549987813,0.12254390483597,3.36864204335883,0.000755394627293308,0.0265155433621802,"up"
"ENSG00000182487.11",19.71539054798,-0.37674822101191,0.111861338238971,-3.36799315065458,0.00075717477170293,0.0265518439893817,"down"
"ENSG00000228944.1",0.565037974836006,-1.58737725518022,0.471614352443194,-3.36583746223334,0.000763116599005918,0.0267338672326945,"down"
"ENSG00000118705.15",25186.7709954172,0.188333621245556,0.0559708080474801,3.3648544270755,0.000765840533349015,0.0267787133752168,"up"
"ENSG00000273175.1",3.71409935385082,-0.483996420611435,0.143839678003012,-3.36483248107174,0.000765901447362423,0.0267787133752168,"down"
"ENSG00000253944.1",7.23399274540515,-0.434132897995976,0.129082792764015,-3.36321277762902,0.000770409584429858,0.0269099002341628,"down"
"ENSG00000123178.13",814.237323031424,0.162118282763279,0.0482099232813352,3.36275753473444,0.000771681094552216,0.0269278874494088,"up"
"ENSG00000138495.5",2094.16522363688,0.24772686093976,0.0736762758687796,3.36236947400778,0.000772766500313857,0.0269329737251116,"up"
"ENSG00000273387.1",44.866532984814,0.36398028830994,0.108257725852177,3.36216455171935,0.000773340239571377,0.0269329737251116,"up"
"ENSG00000105851.9",105.9030088659,-0.487757133325608,0.145104462472213,-3.36142062770131,0.000775426395450493,0.026938881032778,"down"
"ENSG00000261667.1",6.99824570237459,-1.54663609335316,0.460158998429566,-3.36109062004987,0.000776353494239981,0.026938881032778,"down"
"ENSG00000244301.4",8.65284926896059,-0.579927718198845,0.172542485390239,-3.36107201010362,0.000776405806266939,0.026938881032778,"down"
"ENSG00000259228.1",1.07851221456261,-0.72863755756753,0.216790266632947,-3.36102523828343,0.000776537294963342,0.026938881032778,"down"
"ENSG00000147155.9",3898.56253087252,0.306898563929715,0.0913193934281632,3.36071618972303,0.000777406636792503,0.0269423695259867,"up"
"ENSG00000229676.2",6.47523912928054,-0.473114694241233,0.140789023969862,-3.36045155297411,0.000778151767839584,0.0269423695259867,"down"
"ENSG00000178445.8",276.153836547336,0.740667252345403,0.220452877070573,3.35975316896543,0.000780121374829958,0.0269493359420747,"up"
"ENSG00000168528.10",10642.0170498881,0.226437715636112,0.0673977785589272,3.35972075753406,0.000780212894953379,0.0269493359420747,"up"
"ENSG00000133069.13",92.9116496355055,-0.278464259544079,0.0828867504853423,-3.35957505769662,0.000780624430541933,0.0269493359420747,"down"
"ENSG00000276231.3",65.4468143745312,-0.305509918147386,0.0909703349470208,-3.35834663382638,0.00078410218749606,0.027043167790259,"down"
"ENSG00000112695.10",5840.80772920919,0.213762785116599,0.0636609411153234,3.35783262659223,0.000785561642553652,0.0270672754534483,"up"
"ENSG00000185650.9",15083.7297323706,-0.295525391433718,0.0880232545011875,-3.35735588406052,0.000786917542949323,0.0270763187894113,"down"
"ENSG00000211652.2",27.590895204663,-0.727751203551135,0.21677697390668,-3.35714255271605,0.000787524980488303,0.0270763187894113,"down"
"ENSG00000231769.2",32.3097225905805,0.330849418888218,0.0985568886684457,3.35693854948309,0.000788106264316863,0.0270763187894113,"up"
"ENSG00000156374.13",307.253559679548,-0.139673241354178,0.0416198885201654,-3.35592540778922,0.000790998999957236,0.0271494960515698,"down"
"ENSG00000149480.5",5508.485173095,0.103427484932799,0.0308450300716989,3.35313289344777,0.00079902331838424,0.027394486887187,"up"
"ENSG00000197714.7",121.205191211872,-0.374835988178286,0.111794333537964,-3.35290686312822,0.000799676112600436,0.027394486887187,"down"
"ENSG00000233313.2",1.13454418567589,-1.05845525540985,0.315755898136888,-3.35213138267645,0.000801919528017163,0.0274340548412832,"down"
"ENSG00000223843.4",5.16167136493653,0.530469547790969,0.158264063006764,3.35180038799015,0.00080287885180313,0.0274340548412832,"up"
"ENSG00000196584.2",102.708883034875,-0.277183507581621,0.0826991528022482,-3.35170915528515,0.000803143459236848,0.0274340548412832,"down"
"ENSG00000259605.3",301.10724114227,0.395991582671871,0.118224697585608,3.34948272872618,0.000809626031044346,0.027628973464009,"up"
"ENSG00000249780.1",11.8609811113487,0.648501392327383,0.193635198291674,3.34908837881087,0.000810779288465371,0.0276418268336666,"up"
"ENSG00000250075.4",6.2292583622538,0.47357226914365,0.141416249759628,3.34878254761106,0.00081167472640168,0.0276458741979091,"up"
"ENSG00000196502.10",647.257731836644,0.295572739924113,0.0883256010141166,3.34639941908658,0.000818683745597156,0.0278545421860517,"up"
"ENSG00000237732.8",8.40972025247537,0.695134783728028,0.207740529296665,3.34616834799404,0.00081936632677201,0.0278545421860517,"up"
"ENSG00000270540.1",0.68400645017715,-1.21666576930173,0.363863749259516,-3.34373998997624,0.000826571667721516,0.028072676879019,"down"
"ENSG00000022840.14",11755.3783336856,0.108294815200345,0.0323985829923752,3.34257875493604,0.000830037980162844,0.0281465391896494,"up"
"ENSG00000187715.12",22.0736396642469,0.56992230486409,0.170508724202983,3.34248178518786,0.000830328046220658,0.0281465391896494,"up"
